HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV
AF84978,FKV5887,NY5729669,A-2017-BW985,3,,3,60333.1,2017-10-08 00:00:00.0,2017-10-21 00:00:00.0,1,1,41.96720478,-87.7390419,1368.50,0
GM08574,DMF2226,WY3897339,A-2017-LZ864,4,,3,172507.5,2017-10-09 00:00:00.0,2017-10-14 00:00:00.0,0,1,41.96056026,-87.76975387,1860.00,0
FM01541,FJN5769,UX9541886,A-2017-CR591,5,,3,403567.7,2017-10-10 00:00:00.0,2017-10-22 00:00:00.0,1,1,41.89235392,-87.6476793,2670.00,0
KJ87338,HOT6911,SN3900751,A-2017-DX139,1,,3,258212.0,2017-10-17 00:00:00.0,2017-10-28 00:00:00.0,0,1,41.69655382,-87.6090418,3231.50,0
KK79654,LIK6490,VO4861035,A-2017-OB945,1,,3,253215.2,2017-10-18 00:00:00.0,2017-11-01 00:00:00.0,0,1,41.67506735,-87.63835457,2120.00,0
MF01049,ZPV3198,QY0522578,A-2017-UZ121,2,,3,208819.8,2017-10-19 00:00:00.0,2017-10-28 00:00:00.0,0,1,41.87930129,-87.63116779,1260.00,0
DF40388,KYH8623,WQ7858928,A-2017-WJ288,1,,3,228822.2,2017-10-22 00:00:00.0,2017-10-26 00:00:00.0,0,2,41.74124549,-87.64007166,2490.00,0
LH46463,JUN3571,ZS4755633,A-2017-ZK342,3,,3,260612.0,2017-10-26 00:00:00.0,2017-10-29 00:00:00.0,1,3,41.79591839,-87.76178079,3139.50,0
KJ47756,RZH5190,OT1788750,A-2017-JF585,3,,3,199855.1,2017-10-28 00:00:00.0,2017-11-03 00:00:00.0,0,2,41.96134343,-87.69835838,1630.00,0
EE04180,EXG5687,OO9423535,A-2017-NJ313,1,,3,71230.1,2017-10-29 00:00:00.0,2017-11-06 00:00:00.0,0,1,41.77804765,-87.61571724,1860.00,0
MB17303,HYM2835,YW5444141,A-2017-OT274,2,,3,90098.9,2017-11-01 00:00:00.0,2017-11-12 00:00:00.0,0,1,41.83794567,-87.64545983,1770.00,0
DG11881,YAI3122,UN9888615,A-2017-XL267,3,,3,273140.2,2017-11-05 00:00:00.0,2017-11-08 00:00:00.0,0,3,41.74872543,-87.64413194,2530.00,0
MF96220,DOP9912,RU4321594,A-2017-GV301,5,,3,116695.6,2017-11-11 00:00:00.0,2017-11-12 00:00:00.0,0,2,41.9038651,-87.63129704,2185.00,0
FF77811,FLR5428,PZ8862368,A-2017-TD385,5,,3,156352.7,2017-11-14 00:00:00.0,2017-11-24 00:00:00.0,1,1,41.77525733,-87.64060339,2250.00,0
BC77128,PIJ2698,RP8869776,A-2017-JV153,2,,3,162293.8,2017-11-17 00:00:00.0,2017-11-30 00:00:00.0,0,1,41.78171036,-87.70063177,1170.00,0
LI08390,RJZ1285,SW4033201,A-2017-MP912,3,,3,70144.2,2017-11-17 00:00:00.0,2017-11-23 00:00:00.0,0,1,41.90052524,-87.64295528,1600.00,0
KD13606,XZE6293,ZR8642441,A-2017-WZ811,2,,3,263227.5,2017-11-21 00:00:00.0,2017-11-28 00:00:00.0,0,3,41.98311718,-87.71380491,1160.00,0
AI12532,CRY7173,QZ4039001,A-2017-JF633,2,,3,208030.1,2017-11-21 00:00:00.0,2017-11-25 00:00:00.0,0,1,41.82120572,-87.68782409,1620.00,0
AG14753,GMS3368,OP0488234,A-2017-MJ827,1,,3,86881.4,2017-11-24 00:00:00.0,2017-12-02 00:00:00.0,0,1,41.88770538,-87.62058814,2550.00,0
BE78642,XLC1402,VZ9974733,A-2017-KU921,2,,3,159277.6,2017-11-24 00:00:00.0,2017-12-01 00:00:00.0,0,1,41.98632388,-87.83672801,2960.00,0
FK30561,PUS7822,NV4315362,A-2017-LT705,5,,3,111835.4,2017-11-29 00:00:00.0,2017-12-08 00:00:00.0,1,1,41.75118129,-87.60482882,3093.50,0
KE36153,ELB1679,ZT9560342,A-2017-HD968,2,,3,87155.7,2017-12-02 00:00:00.0,2017-12-12 00:00:00.0,1,1,41.79426121,-87.70372717,1679.00,0
EK22095,GZL8792,PX3482995,A-2017-LJ492,1,,3,124367.6,2017-12-02 00:00:00.0,2017-12-05 00:00:00.0,1,1,41.71935007,-87.57635162,2720.00,0
MI24895,GLQ6745,ZZ8808261,A-2017-NB655,2,,3,71310.5,2017-12-03 00:00:00.0,2017-12-17 00:00:00.0,0,1,41.873217,-87.67567518,2771.50,0
EG03287,QWD8497,NS6693038,A-2017-NS432,1,,3,129334.5,2017-12-03 00:00:00.0,2017-12-15 00:00:00.0,1,1,41.80927145,-87.63089121,14720.00,0
GK36994,JGC8713,QT7588940,A-2017-FC128,1,,3,263171.0,2017-12-03 00:00:00.0,2017-12-06 00:00:00.0,1,1,41.88914494,-87.62943658,2970.00,0
FM16034,SYT8208,XW7156399,A-2017-GZ877,1,,3,22756.4,2017-12-06 00:00:00.0,2017-12-11 00:00:00.0,0,1,41.93977619,-87.63865432,2970.00,0
FM63548,JWC3569,NS8285829,A-2017-II227,4,,3,99939.5,2017-12-06 00:00:00.0,2017-12-15 00:00:00.0,1,1,41.74342733,-87.63218113,2360.00,0
EM10714,IZH6623,VW4558702,A-2017-IV574,1,,3,66630.4,2017-12-08 00:00:00.0,2017-12-20 00:00:00.0,0,1,41.83436696,-87.64147035,1750.00,0
GD66439,SDW5999,VO1714790,A-2017-VS743,3,,3,322626.0,2017-12-09 00:00:00.0,2017-12-21 00:00:00.0,1,1,41.99623075,-87.6896868,2250.00,0
BF05653,XPP5884,RU6332468,A-2017-TV822,2,,3,189012.9,2017-12-11 00:00:00.0,2017-12-23 00:00:00.0,0,1,41.69201739,-87.67320262,2340.00,0
BH93860,WCV8469,TP3280705,A-2017-QE941,5,,3,288559.8,2017-12-13 00:00:00.0,2017-12-25 00:00:00.0,0,3,41.84569191,-87.70398667,2210.00,0
AL42512,JWU5942,SZ1935695,A-2017-BQ277,2,,3,169185.1,2017-12-15 00:00:00.0,2017-12-17 00:00:00.0,0,1,41.89483115,-87.62431004,1860.00,0
MJ62506,VQN4295,OT2127769,A-2017-PO955,1,,3,136150.5,2017-12-15 00:00:00.0,2017-12-27 00:00:00.0,0,1,41.87311796,-87.72555342,2820.00,0
KK57920,TDB2488,VS8303317,A-2017-YY110,5,,3,190225.7,2017-12-17 00:00:00.0,2017-12-26 00:00:00.0,1,2,41.97908858,-87.68507235,1150.00,0
HC84329,EDQ9600,NN9856134,A-2017-KT680,4,,3,46207.7,2017-12-20 00:00:00.0,2017-12-23 00:00:00.0,0,2,41.91721463,-87.73138856,3381.00,0
EB30625,GKN8137,WS4456394,A-2017-DE747,4,,3,55268.0,2017-12-20 00:00:00.0,2017-12-27 00:00:00.0,1,1,41.95037027,-87.70806697,2196.50,0
GI20659,NQM2530,OQ7411176,A-2017-RP891,2,,3,140008.7,2017-12-24 00:00:00.0,2017-12-28 00:00:00.0,0,1,41.97504399,-87.74813332,2702.50,0
IA01954,TDI9269,RX5423754,A-2017-SA511,4,,3,254944.4,2017-12-28 00:00:00.0,2017-12-28 00:00:00.0,1,1,42.00909475,-87.66075069,2950.00,0
EL79658,KYK1171,XN0256599,A-2017-VB796,1,,3,163689.5,2017-12-28 00:00:00.0,2018-01-09 00:00:00.0,0,3,41.84415759,-87.72469381,2360.00,0
BJ63668,WDC2749,PQ3189850,A-2017-CU817,2,,3,73419.5,2017-12-30 00:00:00.0,2018-01-03 00:00:00.0,0,1,41.84014456,-87.66133946,1570.00,0
LC48206,SQL1278,XW2273317,A-2017-WL184,2,,3,133441.7,2017-12-30 00:00:00.0,2018-01-13 00:00:00.0,1,4,41.75069565,-87.64774597,3312.00,0
EJ05469,AJK6119,QZ2578445,A-2018-DD905,3,,3,335121.0,2018-01-01 00:00:00.0,2018-01-02 00:00:00.0,0,2,41.79330455,-87.72432934,2550.00,0
CI47062,SPM6622,NX8354907,A-2018-NT659,4,,3,60975.7,2018-01-02 00:00:00.0,2018-01-10 00:00:00.0,0,4,41.97779527,-87.68937178,1140.00,0
AL13143,HWK2286,WU5515510,A-2018-NS274,4,,3,218841.1,2018-01-07 00:00:00.0,2018-01-12 00:00:00.0,0,3,41.93502019,-87.66236702,1870.00,0
AG54870,EDJ5801,WP8776649,A-2018-JM458,4,,3,302548.5,2018-01-08 00:00:00.0,2018-01-14 00:00:00.0,0,1,41.94525519,-87.66896382,2010.00,0
AI11900,CCS4638,YR5487331,A-2018-KD410,2,,3,148503.3,2018-01-10 00:00:00.0,2018-01-17 00:00:00.0,0,1,41.85242413,-87.63599569,2090.00,0
LD26949,IOJ7890,SW0112779,A-2018-GO104,5,,3,197737.7,2018-01-12 00:00:00.0,2018-01-19 00:00:00.0,0,1,41.96165205,-87.71055481,3358.00,0
HI35371,SRQ6205,PT3004787,A-2018-NZ650,5,,3,308651.5,2018-01-13 00:00:00.0,2018-01-17 00:00:00.0,0,1,41.77514086,-87.58644197,3059.00,0
ME08091,UWO1746,UU5926414,A-2018-OW650,2,,3,294473.0,2018-01-13 00:00:00.0,2018-01-18 00:00:00.0,0,1,41.78479174,-87.78829015,2000.00,0
MG83193,XJB5149,XN9015815,A-2018-LF972,2,,3,118923.9,2018-01-16 00:00:00.0,2018-01-28 00:00:00.0,0,1,41.97517487,-87.7683442,2370.00,0
EB78952,SOQ2202,YQ8043068,A-2018-LO333,2,,3,37555.3,2018-01-19 00:00:00.0,2018-01-31 00:00:00.0,0,1,41.78631361,-87.69373919,2553.00,0
GC75008,OZW4212,UW9336637,A-2018-NL294,2,,3,276655.3,2018-01-25 00:00:00.0,2018-02-05 00:00:00.0,0,1,41.67710445,-87.64173829,2220.00,0
II37776,ETY3244,SQ6189530,A-2018-AI909,2,,3,204767.0,2018-01-26 00:00:00.0,2018-01-28 00:00:00.0,0,1,41.7641858,-87.58642639,1060.00,0
AD17858,INF2314,YW3547301,A-2018-AF888,2,,3,43920.2,2018-01-27 00:00:00.0,2018-01-29 00:00:00.0,0,1,41.81115379,-87.61649149,2420.00,0
LG78715,ZBN3849,UX3030278,A-2018-IQ116,2,,3,337901.9,2018-01-27 00:00:00.0,2018-02-07 00:00:00.0,0,1,41.97321459,-87.65992981,2540.00,0
KD41460,FPE2806,PP8807559,A-2018-JM379,1,,3,223844.5,2018-01-31 00:00:00.0,2018-02-04 00:00:00.0,0,1,41.98661416,-87.66471962,2450.00,0
FA83668,PYM5849,PT7206215,A-2018-XT215,5,,3,243752.9,2018-02-02 00:00:00.0,2018-02-09 00:00:00.0,0,1,41.99661244,-87.76388952,1207.50,0
JG10354,XDW3629,ZX8265963,A-2018-JE376,4,,3,209957.6,2018-02-04 00:00:00.0,2018-02-12 00:00:00.0,0,2,41.82361373,-87.62571011,1670.00,0
AE05717,UOL8330,YP0886007,A-2018-ZV358,1,,3,170919.0,2018-02-06 00:00:00.0,2018-02-09 00:00:00.0,1,1,41.86949873,-87.65540209,2760.00,0
JM38450,RUL7037,PU8849469,A-2018-VD716,5,,3,72892.4,2018-02-07 00:00:00.0,2018-02-08 00:00:00.0,0,1,41.99771305,-87.69714823,1495.00,0
BE01139,UCG4504,RY4686253,A-2018-ZQ787,5,,3,210110.4,2018-02-08 00:00:00.0,2018-02-14 00:00:00.0,0,1,41.74351584,-87.65855367,2060.00,0
EJ69890,USA6595,RU3556647,A-2018-RO767,5,,3,156432.0,2018-02-08 00:00:00.0,2018-02-14 00:00:00.0,0,1,41.77800459,-87.76185936,2910.00,0
KH04396,EMI5164,XS1507250,A-2018-SF354,4,,3,206129.6,2018-02-09 00:00:00.0,2018-02-19 00:00:00.0,1,1,41.76224645,-87.5930962,2220.00,0
MB92489,FRV3380,XT6851308,A-2018-HF192,2,,3,199698.4,2018-02-18 00:00:00.0,2018-02-26 00:00:00.0,1,4,41.72479898,-87.6629114,1679.00,0
DB07596,PYL5449,PT6949793,A-2018-CP816,3,,3,265605.5,2018-02-21 00:00:00.0,2018-02-22 00:00:00.0,0,1,41.77909217,-87.68191355,2700.00,0
FH81231,RQZ1566,ZR4462879,A-2018-VT470,1,,3,391866.9,2018-02-22 00:00:00.0,2018-02-26 00:00:00.0,0,1,41.73416431,-87.55121062,2400.00,0
JL26796,KON9386,YZ6860167,A-2018-UG599,5,,3,272119.8,2018-02-24 00:00:00.0,2018-03-09 00:00:00.0,1,1,41.87565854,-87.62440494,2560.00,0
GD15805,HFY6492,TZ7299289,A-2018-AG506,4,,3,234498.3,2018-02-26 00:00:00.0,2018-03-06 00:00:00.0,0,1,42.00903939,-87.6903184,2630.00,0
GA72840,XPA7168,QV1059877,A-2018-AK270,1,,3,91105.5,2018-02-28 00:00:00.0,2018-03-14 00:00:00.0,1,1,41.95376417,-87.72716599,1040.00,0
HM76294,HMO8073,OU7149121,A-2018-CE740,5,,3,172735.5,2018-03-01 00:00:00.0,2018-03-09 00:00:00.0,0,1,41.78000828,-87.62552251,1357.00,0
GI53420,TDQ9785,VT9933504,A-2018-BW917,5,,3,75448.0,2018-03-04 00:00:00.0,2018-03-08 00:00:00.0,0,2,41.96864141,-87.69872462,2470.00,0
HM79282,QIE4078,XY0542958,A-2018-PQ147,5,,3,72863.0,2018-03-05 00:00:00.0,2018-03-18 00:00:00.0,0,3,41.88576112,-87.63259515,1518.00,0
DM94074,GBU7751,XP3473763,A-2018-XB432,1,,3,326514.1,2018-03-06 00:00:00.0,2018-03-19 00:00:00.0,0,1,41.90925707,-87.78505659,1970.00,0
EI39779,WEB8329,RW9068881,A-2018-ZT127,4,,3,254798.3,2018-03-06 00:00:00.0,2018-03-09 00:00:00.0,0,1,41.70601709,-87.70630299,1260.00,0
CD16329,NJM5222,ST4388750,A-2018-GD621,5,,3,320678.5,2018-03-07 00:00:00.0,2018-03-11 00:00:00.0,0,1,41.97127601,-87.68914308,2430.00,0
DF48914,FDI8478,QY1326870,A-2018-SC659,1,,3,305149.4,2018-03-07 00:00:00.0,2018-03-14 00:00:00.0,0,1,41.85781348,-87.7250758,2930.00,0
EI17336,MUJ5635,RW0743418,A-2018-AO321,5,,3,139813.3,2018-03-10 00:00:00.0,2018-03-24 00:00:00.0,1,1,41.77625767,-87.66886506,2800.00,0
JC25299,CDZ4102,SS8155048,A-2018-FD517,1,,3,63924.0,2018-03-11 00:00:00.0,2018-03-15 00:00:00.0,0,1,41.99735527,-87.76561391,2070.00,0
EC85648,BAM8386,UR8869326,A-2018-AK293,5,,3,237895.8,2018-03-11 00:00:00.0,2018-03-22 00:00:00.0,0,3,41.89665988,-87.62175524,1900.00,0
IF65429,SEX7688,TN3502782,A-2018-LN450,2,,3,110672.5,2018-03-12 00:00:00.0,2018-03-12 00:00:00.0,0,1,41.86242823,-87.72520294,1280.00,0
JH92659,ZEC4725,QP4887345,A-2018-CU329,5,,3,245177.8,2018-03-18 00:00:00.0,2018-03-31 00:00:00.0,1,1,41.91087554,-87.65827824,1200.00,0
LM58734,KPQ4157,YX8982998,A-2018-TT969,3,,3,245549.0,2018-03-20 00:00:00.0,2018-03-24 00:00:00.0,0,4,41.92834542,-87.6684029,1180.00,0
LF92525,FSV8061,ZX4651616,A-2018-QG206,2,,3,164124.4,2018-03-21 00:00:00.0,2018-03-21 00:00:00.0,1,1,41.89673792,-87.62022135,1860.00,0
MA51430,BCY4769,PV2211372,A-2018-SP887,4,,3,308074.6,2018-03-23 00:00:00.0,2018-04-04 00:00:00.0,0,1,41.76602778,-87.57644312,1640.00,0
IK38416,UGL4604,ZN3588796,A-2018-EY949,3,,3,183006.5,2018-03-26 00:00:00.0,2018-04-09 00:00:00.0,0,5,41.86240243,-87.66641897,1780.00,0
GB78487,GDE3477,SZ5841493,A-2018-YE444,2,,3,119458.8,2018-03-27 00:00:00.0,2018-04-08 00:00:00.0,0,1,41.76897485,-87.62962809,1700.00,0
BM71147,UOR1387,RS9771971,A-2018-IS357,1,,3,138018.7,2018-03-31 00:00:00.0,2018-04-07 00:00:00.0,0,2,41.87397054,-87.67405591,2900.00,0
GH07369,HMG5307,OT0463847,A-2018-ED838,1,,3,130550.1,2018-03-31 00:00:00.0,2018-04-06 00:00:00.0,0,1,41.82336424,-87.67418596,2700.00,0
IA98679,PGB8335,TQ9350084,A-2018-TY624,1,,3,255679.4,2018-04-02 00:00:00.0,2018-04-09 00:00:00.0,0,3,41.72692495,-87.66023154,1120.00,0
IB95425,KTD4050,PX1071833,A-2018-TF905,1,,3,248741.5,2018-04-08 00:00:00.0,2018-04-19 00:00:00.0,0,1,41.94510868,-87.80927225,2323.00,0
DM38453,PQY8645,NR0144127,A-2018-TL749,3,,3,261520.9,2018-04-09 00:00:00.0,2018-04-09 00:00:00.0,0,4,41.8727629,-87.73535452,1230.00,0
CC41573,OFX2779,XQ1450110,A-2018-HG799,1,,3,286606.9,2018-04-10 00:00:00.0,2018-04-11 00:00:00.0,0,1,41.81715064,-87.70447558,2340.00,0
KB66486,DEU4341,ZN0464148,A-2018-PQ371,2,,3,114097.7,2018-04-14 00:00:00.0,2018-04-27 00:00:00.0,1,1,41.73599814,-87.72162026,2580.00,0
KC09049,UGD8766,TR3200628,A-2018-YA444,5,,3,117850.5,2018-04-14 00:00:00.0,2018-04-20 00:00:00.0,0,1,41.88462477,-87.61925432,2810.00,0
DM60217,IKY6520,ZN4075671,A-2018-OG581,2,,3,190876.2,2018-04-15 00:00:00.0,2018-04-24 00:00:00.0,1,1,41.99804374,-87.67516301,3231.50,0
HB28544,MER6687,PQ3834735,A-2018-FZ863,3,,3,330944.6,2018-04-16 00:00:00.0,2018-04-23 00:00:00.0,0,4,41.87290507,-87.71577827,2240.00,0
AE14152,ENU3858,SW5283000,A-2018-UC340,2,,3,143005.4,2018-04-19 00:00:00.0,2018-04-21 00:00:00.0,0,1,41.87126862,-87.68628838,1700.00,0
LK50552,CCO3108,QY6186043,A-2018-SF255,5,,3,22236.2,2018-04-20 00:00:00.0,2018-05-04 00:00:00.0,1,1,41.94533841,-87.80715477,1630.00,0
DF92368,GUC9642,XN8685916,A-2018-EI379,5,,3,273962.8,2018-05-02 00:00:00.0,2018-05-09 00:00:00.0,0,1,41.82898408,-87.67971509,3139.50,0
AD76002,BHP8104,SS8206471,A-2018-HB182,1,,3,257814.1,2018-05-08 00:00:00.0,2018-05-13 00:00:00.0,0,3,41.87298295,-87.62752137,1529.50,0
ME61905,COD5340,PO3687159,A-2018-QD453,5,,3,183229.7,2018-05-08 00:00:00.0,2018-05-16 00:00:00.0,1,1,41.76915305,-87.66378819,2800.00,0
HB62590,JVB2412,YS4748049,A-2018-BW742,5,,3,97254.6,2018-05-10 00:00:00.0,2018-05-22 00:00:00.0,1,1,41.97146136,-87.65545469,2580.00,0
AH62631,LEK4127,RN6142623,A-2018-CY343,5,,3,74182.8,2018-05-11 00:00:00.0,2018-05-16 00:00:00.0,0,1,41.9015163,-87.66384666,1250.00,0
FD06528,OZL3738,VS6598793,A-2018-PW166,1,,3,214648.9,2018-05-11 00:00:00.0,2018-05-25 00:00:00.0,0,2,41.95373705,-87.72776661,2500.00,0
HD54423,IEC2335,XQ6563687,A-2018-LP160,2,,3,223651.8,2018-05-13 00:00:00.0,2018-05-21 00:00:00.0,1,1,41.90240687,-87.6239196,1630.00,0
CB33278,SRY1506,QS3905000,A-2018-KR681,1,,3,79825.2,2018-05-13 00:00:00.0,2018-05-22 00:00:00.0,0,1,41.97587216,-87.70676976,2470.00,0
AJ18102,OZN5487,RV3312646,A-2018-XY747,3,,3,75841.1,2018-05-14 00:00:00.0,2018-05-27 00:00:00.0,1,1,41.99772713,-87.69638984,2886.50,0
IB60055,NIN6382,ZP1366299,A-2018-IO178,5,,3,112342.4,2018-05-17 00:00:00.0,2018-05-28 00:00:00.0,1,1,41.85287169,-87.64056366,2310.00,0
HC03059,MBZ5148,WP7539036,A-2018-LM482,3,,3,294708.0,2018-05-21 00:00:00.0,2018-05-22 00:00:00.0,0,1,41.77126708,-87.7224264,1450.00,0
BJ74660,CUP8502,UO3700975,A-2018-GT800,1,,3,120262.4,2018-05-23 00:00:00.0,2018-05-30 00:00:00.0,0,1,41.89295527,-87.63248142,1040.00,0
IC43235,DCC5293,VR3573175,A-2018-DR329,3,,3,92774.8,2018-05-25 00:00:00.0,2018-05-28 00:00:00.0,0,1,42.01089475,-87.66279999,1240.00,0
BC69727,XIJ1751,UX4059455,A-2018-WS563,2,,3,130177.5,2018-05-27 00:00:00.0,2018-06-02 00:00:00.0,0,1,41.96637821,-87.72182581,2910.00,0
AD49282,QVM1911,YT2430777,A-2018-PS683,1,,3,349263.8,2018-05-28 00:00:00.0,2018-06-03 00:00:00.0,0,1,41.90080611,-87.61972396,2850.00,0
HL00791,TRT5924,RR5887199,A-2018-CV526,3,,3,384513.2,2018-05-29 00:00:00.0,2018-05-29 00:00:00.0,0,4,41.7595636,-87.66356102,3059.00,0
BB24765,VWO6089,TV8532830,A-2018-PO349,2,,3,187061.4,2018-05-29 00:00:00.0,2018-06-08 00:00:00.0,0,1,41.78197998,-87.61581637,2875.00,0
KA93396,HRI8668,YR9205425,A-2018-ZQ873,2,,3,148301.5,2018-06-01 00:00:00.0,2018-06-14 00:00:00.0,0,1,41.78487905,-87.69491794,2000.00,0
LF24746,XET8944,UU9659172,A-2018-HJ813,2,,3,48801.2,2018-06-01 00:00:00.0,2018-06-11 00:00:00.0,1,1,41.91289072,-87.79260968,2090.00,0
AK36209,KIM4122,RS2415496,A-2018-DB946,1,,3,63252.7,2018-06-02 00:00:00.0,2018-06-09 00:00:00.0,0,1,41.91811678,-87.78533528,2860.00,0
HC60619,ECY5159,OW1801069,A-2018-QF340,1,,3,50931.7,2018-06-04 00:00:00.0,2018-06-15 00:00:00.0,0,1,41.87928785,-87.64967929,1288.00,0
JB73494,LIS2141,WN1336896,A-2018-MP928,4,,3,97080.8,2018-06-04 00:00:00.0,2018-06-13 00:00:00.0,0,4,41.79346382,-87.58017457,1759.50,0
LJ06905,HIH6244,TZ7014152,A-2018-GU684,3,,3,364603.2,2018-06-04 00:00:00.0,2018-06-10 00:00:00.0,0,3,41.79360383,-87.70484556,2800.00,0
MK30457,FSK8907,UO2391104,A-2018-KW936,5,,3,91656.8,2018-06-06 00:00:00.0,2018-06-11 00:00:00.0,0,3,41.75890306,-87.58342653,1610.00,0
FI16085,OXP7784,PP8876351,A-2018-DF421,1,,3,251407.5,2018-06-11 00:00:00.0,2018-06-22 00:00:00.0,0,1,41.69184461,-87.68668856,1880.00,0
FE24664,TZK2608,QU5556917,A-2018-BO673,2,,3,130722.6,2018-06-13 00:00:00.0,2018-06-25 00:00:00.0,0,1,41.88204879,-87.63473674,1060.00,0
BB44033,PFN9423,ZP5580979,A-2018-BP227,4,,3,272730.4,2018-06-17 00:00:00.0,2018-06-28 00:00:00.0,0,1,41.76684152,-87.66378174,1480.00,0
FB38129,YTH9316,TO3603995,A-2018-TY405,4,,3,76872.2,2018-06-20 00:00:00.0,2018-07-04 00:00:00.0,0,1,41.74429685,-87.58522947,1820.00,0
FM48658,UBZ4902,UO0416934,A-2018-DO700,2,,3,124151.5,2018-06-20 00:00:00.0,2018-06-28 00:00:00.0,1,2,41.75306195,-87.59948303,2090.00,0
CM80296,GHF3233,QN7818688,A-2018-VS170,5,,3,297760.3,2018-06-23 00:00:00.0,2018-06-28 00:00:00.0,0,1,41.89832188,-87.69071927,2310.00,0
CA54136,WYQ2311,UP0076576,A-2018-BN767,5,,3,298680.3,2018-06-24 00:00:00.0,2018-07-05 00:00:00.0,0,1,41.88784576,-87.62474279,2730.00,0
GF89766,GCM9860,UY2831948,A-2018-AA299,1,,3,102776.7,2018-06-24 00:00:00.0,2018-06-30 00:00:00.0,0,1,41.78911255,-87.70357973,2320.00,0
BF16045,LGT7557,XV8885404,A-2018-AL949,2,,3,326539.6,2018-06-28 00:00:00.0,2018-06-30 00:00:00.0,0,1,41.97538353,-87.75295892,1680.00,0
MC45606,DHW8322,WZ0472676,A-2018-QV187,1,,3,89994.9,2018-06-29 00:00:00.0,2018-07-13 00:00:00.0,0,1,41.93350826,-87.772253,2440.00,0
EE12022,YBW5741,US2757076,A-2018-TA489,2,,3,489145.2,2018-07-04 00:00:00.0,2018-07-15 00:00:00.0,0,1,41.92791992,-87.7465929,3128.00,0
IF14793,CNP5087,TW3112496,A-2018-GT731,2,,3,104793.7,2018-07-07 00:00:00.0,2018-07-21 00:00:00.0,0,1,41.71423312,-87.64285698,2420.00,0
CA66654,QKQ3268,WY8716801,A-2018-UZ962,4,,3,52304.0,2018-07-08 00:00:00.0,2018-07-19 00:00:00.0,0,5,41.924942,-87.6874964,2507.00,0
AB96020,GHK3669,OP1941844,A-2018-ME217,3,,3,333342.5,2018-07-09 00:00:00.0,2018-07-09 00:00:00.0,0,1,41.79223626,-87.78185617,1989.50,0
JL72515,FJJ7026,ZT9862770,A-2018-RY721,1,,3,154829.1,2018-07-10 00:00:00.0,2018-07-11 00:00:00.0,0,1,41.76571748,-87.62034964,1276.50,0
CG61685,TIA1702,UW8176531,A-2018-EJ368,2,,3,251644.8,2018-07-10 00:00:00.0,2018-07-18 00:00:00.0,1,1,42.00593081,-87.68066049,3427.00,0
HK75384,HWB1910,UV1284533,A-2018-VC280,1,,3,255525.6,2018-07-12 00:00:00.0,2018-07-15 00:00:00.0,0,1,41.96457585,-87.74287565,2780.00,0
AD47823,DFC6963,SN1405541,A-2018-KF705,3,,3,289082.0,2018-07-12 00:00:00.0,2018-07-25 00:00:00.0,0,1,41.70719854,-87.61416259,1280.00,0
MI82351,QEM7213,NN4080926,A-2018-SU104,5,,3,49994.7,2018-07-12 00:00:00.0,2018-07-21 00:00:00.0,0,1,41.78318944,-87.66651674,1910.00,0
DD66536,FOL2754,YR8785315,A-2018-NM239,3,,3,107685.7,2018-07-12 00:00:00.0,2018-07-23 00:00:00.0,0,1,41.89941925,-87.64290547,1550.00,0
EF62177,YYZ6061,ZU9939106,A-2018-IM413,2,,3,192925.5,2018-07-12 00:00:00.0,2018-07-18 00:00:00.0,0,1,41.88457722,-87.62440363,2530.00,0
LE42346,SQV2971,QW9757885,A-2018-MB896,4,,3,340870.7,2018-07-18 00:00:00.0,2018-07-31 00:00:00.0,1,1,41.73668011,-87.57585698,3369.50,0
MJ57549,OGG2359,TO5690517,A-2018-CX480,3,,3,139853.9,2018-07-20 00:00:00.0,2018-07-20 00:00:00.0,0,1,41.89244415,-87.63720038,1932.00,0
HM85594,RYB2423,ZV5564899,A-2018-PX702,2,,3,188259.7,2018-07-24 00:00:00.0,2018-07-29 00:00:00.0,0,1,41.86262829,-87.61503109,1000.00,0
HC00389,TZM8892,OR1091243,A-2018-NU119,1,,3,72474.0,2018-07-27 00:00:00.0,2018-08-09 00:00:00.0,0,1,41.89903322,-87.62801021,1370.00,0
II16532,XCB9414,RZ3924455,A-2018-SP886,5,,3,108406.1,2018-07-27 00:00:00.0,2018-08-08 00:00:00.0,1,1,41.65170129,-87.52749195,1391.50,0
AD02450,NZD9236,QQ6543951,A-2018-JP670,5,,3,206214.4,2018-07-29 00:00:00.0,2018-08-11 00:00:00.0,1,2,41.68502626,-87.64229737,1880.00,0
FJ66794,EAH1655,XV6277028,A-2018-WF137,3,,3,194933.4,2018-07-31 00:00:00.0,2018-08-10 00:00:00.0,0,1,41.8876023,-87.67449183,1680.00,0
IF05864,SAW4199,ZN7837975,A-2018-VO379,3,,3,132879.7,2018-08-02 00:00:00.0,2018-08-04 00:00:00.0,0,1,41.76427403,-87.71755949,2720.00,0
